,alias,categories,coordinates,display_phone,distance,id,image_url,is_closed,location,name,phone,price,rating,review_count,transactions,url
414,front-street-pizza-brooklyn,"[{'alias': 'pizza', 'title': 'Pizza'}, {'alias': 'bars', 'title': 'Bars'}, {'alias': 'italian', 'title': 'Italian'}]","{'latitude': 40.70244, 'longitude': -73.98943}",(718) 875-3700,1649.1748576247387,xxgcU_oFIox_pAmroo9WwA,https://s3-media1.fl.yelpcdn.com/bphoto/3gefrnHNBSjOoa3PKvag9w/o.jpg,False,"{'address1': '80 Front St', 'address2': '', 'address3': '', 'city': 'Brooklyn', 'zip_code': '11201', 'country': 'US', 'state': 'NY', 'display_address': ['80 Front St', 'Brooklyn, NY 11201']}",Front Street Pizza,+17188753700,$,4.0,285,"['pickup', 'delivery']",https://www.yelp.com/biz/front-street-pizza-brooklyn?adjust_creative=tE7T-Ahc0yXhWwmHIrO-Gg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=tE7T-Ahc0yXhWwmHIrO-Gg
415,hale-and-hearty-soups-new-york-21,"[{'alias': 'soup', 'title': 'Soup'}, {'alias': 'sandwiches', 'title': 'Sandwiches'}, {'alias': 'salad', 'title': 'Salad'}]","{'latitude': 40.70615, 'longitude': -74.0068}",(212) 480-3854,267.90974230026285,EQ1j7a9kj2uZx7dn9P827Q,https://s3-media1.fl.yelpcdn.com/bphoto/1gk88gsIbErZSUmXX0mN3Q/o.jpg,False,"{'address1': '110 Maiden Ln', 'address2': 'Between Pearl & Water', 'address3': '', 'city': 'New York', 'zip_code': '10005', 'country': 'US', 'state': 'NY', 'display_address': ['110 Maiden Ln', 'Between Pearl & Water', 'New York, NY 10005']}",Hale and Hearty Soups,+12124803854,$,3.0,52,"['pickup', 'delivery']",https://www.yelp.com/biz/hale-and-hearty-soups-new-york-21?adjust_creative=tE7T-Ahc0yXhWwmHIrO-Gg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=tE7T-Ahc0yXhWwmHIrO-Gg
416,babaghanouge-new-york-2,"[{'alias': 'mediterranean', 'title': 'Mediterranean'}]","{'latitude': 40.710636, 'longitude': -74.007965}",(212) 608-1666,249.8629788408438,XP10UVLE_CgdidjHsAgc4g,https://s3-media1.fl.yelpcdn.com/bphoto/O2GpUU_0qyUvL37iRPaCZQ/o.jpg,False,"{'address1': '143 Fulton St', 'address2': None, 'address3': None, 'city': 'New York', 'zip_code': '10038', 'country': 'US', 'state': 'NY', 'display_address': ['143 Fulton St', 'New York, NY 10038']}",Babaghanouge,+12126081666,$,2.5,4,[],https://www.yelp.com/biz/babaghanouge-new-york-2?adjust_creative=tE7T-Ahc0yXhWwmHIrO-Gg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=tE7T-Ahc0yXhWwmHIrO-Gg
417,saigon-v-bread-cafe-new-york,"[{'alias': 'vietnamese', 'title': 'Vietnamese'}, {'alias': 'cafes', 'title': 'Cafes'}, {'alias': 'sandwiches', 'title': 'Sandwiches'}]","{'latitude': 40.7148915303576, 'longitude': -73.9929980412126}",(212) 219-1818,1392.888122076632,GDDLSFRZgKa8xNbfGftruw,https://s3-media2.fl.yelpcdn.com/bphoto/HqbzjHSP1NcF6XRbTODTHg/o.jpg,False,"{'address1': '11 Allen St', 'address2': '', 'address3': None, 'city': 'New York', 'zip_code': '10002', 'country': 'US', 'state': 'NY', 'display_address': ['11 Allen St', 'New York, NY 10002']}",Saigon V-Bread Cafe,+12122191818,$,4.0,13,[],https://www.yelp.com/biz/saigon-v-bread-cafe-new-york?adjust_creative=tE7T-Ahc0yXhWwmHIrO-Gg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=tE7T-Ahc0yXhWwmHIrO-Gg
418,shun-wei-new-york,"[{'alias': 'chinese', 'title': 'Chinese'}]","{'latitude': 40.71193, 'longitude': -73.99678}",(212) 964-7590,957.9111887495084,gcbznFthZ-elsQrYYXrcXQ,https://s3-media1.fl.yelpcdn.com/bphoto/3Vmr0vOlzYRdGD65Z4gpsw/o.jpg,False,"{'address1': '45 Catherine St', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10038', 'country': 'US', 'state': 'NY', 'display_address': ['45 Catherine St', 'New York, NY 10038']}",Shun Wei,+12129647590,$,2.5,22,"['pickup', 'delivery']",https://www.yelp.com/biz/shun-wei-new-york?adjust_creative=tE7T-Ahc0yXhWwmHIrO-Gg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=tE7T-Ahc0yXhWwmHIrO-Gg
419,fuzhou-anping-fish-ball-new-york,"[{'alias': 'chinese', 'title': 'Chinese'}]","{'latitude': 40.7126905, 'longitude': -73.9967719}",(212) 608-6660,994.5953807681079,Qj8hwiw7xe10m-_wtKjQUg,https://s3-media1.fl.yelpcdn.com/bphoto/GnyvMMFWQ1MwfBARfgiHWg/o.jpg,False,"{'address1': '20 Henry St', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10002', 'country': 'US', 'state': 'NY', 'display_address': ['20 Henry St', 'New York, NY 10002']}",Fuzhou Anping Fish Ball,+12126086660,$,3.0,5,"['pickup', 'delivery']",https://www.yelp.com/biz/fuzhou-anping-fish-ball-new-york?adjust_creative=tE7T-Ahc0yXhWwmHIrO-Gg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=tE7T-Ahc0yXhWwmHIrO-Gg
420,checkers-new-york-3,"[{'alias': 'hotdogs', 'title': 'Fast Food'}, {'alias': 'burgers', 'title': 'Burgers'}]","{'latitude': 40.7145, 'longitude': -74.00677}",(212) 587-8888,668.4717011872602,1STHZRLclKk0QxkHOznFkA,https://s3-media3.fl.yelpcdn.com/bphoto/6QdQLh8F-uePBjLzH-2t-g/o.jpg,False,"{'address1': '77 Chambers Street', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10007', 'country': 'US', 'state': 'NY', 'display_address': ['77 Chambers Street', 'New York, NY 10007']}",Checkers,+12125878888,$,2.5,59,"['pickup', 'delivery']",https://www.yelp.com/biz/checkers-new-york-3?adjust_creative=tE7T-Ahc0yXhWwmHIrO-Gg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=tE7T-Ahc0yXhWwmHIrO-Gg
421,s-k-deli-market-new-york,"[{'alias': 'delis', 'title': 'Delis'}]","{'latitude': 40.72672, 'longitude': -73.9894}",(212) 477-8181,2518.881491118474,dHJIN0ED7cDhO5YlWupW8g,https://s3-media3.fl.yelpcdn.com/bphoto/UWEN7gc5LzWC1fGX-bi6uA/o.jpg,False,"{'address1': '81 2nd Ave', 'address2': None, 'address3': None, 'city': 'New York', 'zip_code': '10003', 'country': 'US', 'state': 'NY', 'display_address': ['81 2nd Ave', 'New York, NY 10003']}",S.k. Deli Market,+12124778181,$,4.0,54,"['pickup', 'delivery']",https://www.yelp.com/biz/s-k-deli-market-new-york?adjust_creative=tE7T-Ahc0yXhWwmHIrO-Gg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=tE7T-Ahc0yXhWwmHIrO-Gg
422,clinton-square-pizza-new-york,"[{'alias': 'pizza', 'title': 'Pizza'}, {'alias': 'salad', 'title': 'Salad'}, {'alias': 'sandwiches', 'title': 'Sandwiches'}]","{'latitude': 40.71395, 'longitude': -73.98724}",(646) 678-4294,1789.5220843418147,SSCbDzX4e11kpojBWeFWfQ,https://s3-media2.fl.yelpcdn.com/bphoto/B1p8inzCJlEbdeBNjxPX1g/o.jpg,False,"{'address1': '201 Clinton St', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10002', 'country': 'US', 'state': 'NY', 'display_address': ['201 Clinton St', 'New York, NY 10002']}",Clinton Square Pizza,+16466784294,$,4.0,66,"['pickup', 'delivery']",https://www.yelp.com/biz/clinton-square-pizza-new-york?adjust_creative=tE7T-Ahc0yXhWwmHIrO-Gg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=tE7T-Ahc0yXhWwmHIrO-Gg
423,essen-fast-slow-food-new-york-5,"[{'alias': 'delis', 'title': 'Delis'}, {'alias': 'salad', 'title': 'Salad'}, {'alias': 'sandwiches', 'title': 'Sandwiches'}]","{'latitude': 40.7267926, 'longitude': -74.0053737}",(212) 462-4500,2034.0934626367384,tGg27PZub_62TZGcRHfxSg,https://s3-media1.fl.yelpcdn.com/bphoto/Sr1dB6TQ3FKqpm_wMiZqZw/o.jpg,False,"{'address1': '160 Varick St', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10013', 'country': 'US', 'state': 'NY', 'display_address': ['160 Varick St', 'New York, NY 10013']}",Essen Fast Slow Food,+12124624500,$,3.0,132,"['pickup', 'delivery']",https://www.yelp.com/biz/essen-fast-slow-food-new-york-5?adjust_creative=tE7T-Ahc0yXhWwmHIrO-Gg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=tE7T-Ahc0yXhWwmHIrO-Gg
424,east-side-gourmet-deli-new-york,"[{'alias': 'delis', 'title': 'Delis'}, {'alias': 'organic_stores', 'title': 'Organic Stores'}, {'alias': 'sandwiches', 'title': 'Sandwiches'}]","{'latitude': 40.72308, 'longitude': -73.98236}",(212) 475-3217,2647.0952331588946,eY39Q5fJJMaMiF6sS1S5Hg,https://s3-media1.fl.yelpcdn.com/bphoto/wGdJjESobp4mno1158Gt8Q/o.jpg,False,"{'address1': '53 Ave B', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10009', 'country': 'US', 'state': 'NY', 'display_address': ['53 Ave B', 'New York, NY 10009']}",East Side Gourmet Deli,+12124753217,$,4.0,19,[],https://www.yelp.com/biz/east-side-gourmet-deli-new-york?adjust_creative=tE7T-Ahc0yXhWwmHIrO-Gg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=tE7T-Ahc0yXhWwmHIrO-Gg
425,chipotle-mexican-grill-new-york-84,"[{'alias': 'mexican', 'title': 'Mexican'}, {'alias': 'hotdogs', 'title': 'Fast Food'}]","{'latitude': 40.701815, 'longitude': -74.01209833}",(646) 882-3252,818.4302826071721,Z-RH_ZKPHMJ1VJwCdDlMCA,https://s3-media3.fl.yelpcdn.com/bphoto/WxDN8Qxb9_Vf3Orjf9egXA/o.jpg,False,"{'address1': '1 New York Plz', 'address2': 'Concourse Level', 'address3': '', 'city': 'New York', 'zip_code': '10004', 'country': 'US', 'state': 'NY', 'display_address': ['1 New York Plz', 'Concourse Level', 'New York, NY 10004']}",Chipotle Mexican Grill,+16468823252,$,3.5,10,[],https://www.yelp.com/biz/chipotle-mexican-grill-new-york-84?adjust_creative=tE7T-Ahc0yXhWwmHIrO-Gg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=tE7T-Ahc0yXhWwmHIrO-Gg
426,krispy-krunchy-chicken-downtown-brooklyn,"[{'alias': 'chickenshop', 'title': 'Chicken Shop'}]","{'latitude': 40.68922, 'longitude': -73.986267}",(718) 522-0888,2784.831495884722,XFjvs-iQOo0BWq5H2W5KCA,https://s3-media2.fl.yelpcdn.com/bphoto/gZFgp8G6NDU7ERWMFL-73A/o.jpg,False,"{'address1': '50 Hoyt St', 'address2': '', 'address3': '', 'city': 'Downtown Brooklyn', 'zip_code': '11201', 'country': 'US', 'state': 'NY', 'display_address': ['50 Hoyt St', 'Downtown Brooklyn, NY 11201']}",Krispy Krunchy Chicken,+17185220888,$,3.5,11,"['pickup', 'delivery']",https://www.yelp.com/biz/krispy-krunchy-chicken-downtown-brooklyn?adjust_creative=tE7T-Ahc0yXhWwmHIrO-Gg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=tE7T-Ahc0yXhWwmHIrO-Gg
427,traders-express-deli-new-york-2,"[{'alias': 'delis', 'title': 'Delis'}, {'alias': 'hotdogs', 'title': 'Fast Food'}, {'alias': 'tradamerican', 'title': 'American (Traditional)'}]","{'latitude': 40.70482, 'longitude': -74.0122}",(212) 482-0620,587.6995496625159,iOE6SDlH9yVWHKHPoX5p9Q,https://s3-media3.fl.yelpcdn.com/bphoto/OUW9WeBxKtZrpJ4z4ECbVw/o.jpg,False,"{'address1': '22 Beaver St', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10004', 'country': 'US', 'state': 'NY', 'display_address': ['22 Beaver St', 'New York, NY 10004']}",Trader's Express Deli,+12124820620,$,3.5,38,"['pickup', 'delivery']",https://www.yelp.com/biz/traders-express-deli-new-york-2?adjust_creative=tE7T-Ahc0yXhWwmHIrO-Gg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=tE7T-Ahc0yXhWwmHIrO-Gg
428,gold-street-market-brooklyn,"[{'alias': 'grocery', 'title': 'Grocery'}, {'alias': 'delis', 'title': 'Delis'}, {'alias': 'burgers', 'title': 'Burgers'}]","{'latitude': 40.6966857, 'longitude': -73.9831559}",(718) 522-3551,2422.478099339618,EFWgKMyT2krr9RpUeCxysA,https://s3-media4.fl.yelpcdn.com/bphoto/A2qxfTvpSc1MVU9Riyuiwg/o.jpg,False,"{'address1': '257 Gold St', 'address2': '', 'address3': '', 'city': 'Brooklyn', 'zip_code': '11201', 'country': 'US', 'state': 'NY', 'display_address': ['257 Gold St', 'Brooklyn, NY 11201']}",Gold Street Market,+17185223551,$,4.0,32,"['pickup', 'delivery']",https://www.yelp.com/biz/gold-street-market-brooklyn?adjust_creative=tE7T-Ahc0yXhWwmHIrO-Gg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=tE7T-Ahc0yXhWwmHIrO-Gg
429,latino-bites-corona,"[{'alias': 'foodtrucks', 'title': 'Food Trucks'}, {'alias': 'mexican', 'title': 'Mexican'}, {'alias': 'colombian', 'title': 'Colombian'}]","{'latitude': 40.7558072, 'longitude': -73.8825566}",(347) 698-9175,11747.448648811653,h9XrjdkLOtkUi5tDWyCdOQ,https://s3-media3.fl.yelpcdn.com/bphoto/4vmNdQNe3j8Hk_Chuf9E6A/o.jpg,False,"{'address1': '85 St & Northern Blvd', 'address2': None, 'address3': None, 'city': 'Corona', 'zip_code': '11372', 'country': 'US', 'state': 'NY', 'display_address': ['85 St & Northern Blvd', 'Corona, NY 11372']}",Latino Bites,+13476989175,$,4.5,15,[],https://www.yelp.com/biz/latino-bites-corona?adjust_creative=tE7T-Ahc0yXhWwmHIrO-Gg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=tE7T-Ahc0yXhWwmHIrO-Gg
430,sun-sai-gai-restaurant-new-york,"[{'alias': 'chinese', 'title': 'Chinese'}]","{'latitude': 40.717346, 'longitude': -73.9992751}",(212) 964-7256,1166.427861361103,ku3TyaUBEkuQtQXKq80Zlg,https://s3-media1.fl.yelpcdn.com/bphoto/zheny6OhVdwfzEN4Lvqrbg/o.jpg,False,"{'address1': '220 Canal St', 'address2': 'Ste A', 'address3': '', 'city': 'New York', 'zip_code': '10013', 'country': 'US', 'state': 'NY', 'display_address': ['220 Canal St', 'Ste A', 'New York, NY 10013']}",Sun Sai Gai Restaurant,+12129647256,$,3.0,215,[],https://www.yelp.com/biz/sun-sai-gai-restaurant-new-york?adjust_creative=tE7T-Ahc0yXhWwmHIrO-Gg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=tE7T-Ahc0yXhWwmHIrO-Gg
431,camellia-milk-tea-new-york-2,"[{'alias': 'coffee', 'title': 'Coffee & Tea'}, {'alias': 'foodstands', 'title': 'Food Stands'}]","{'latitude': 40.71546, 'longitude': -73.99007}",(917) 923-9064,1878.9215042377073,c4gj_cbIJVKQRQFTP9pZWA,https://s3-media2.fl.yelpcdn.com/bphoto/D0DPkj7FdzHFoNFZIdxjoA/o.jpg,False,"{'address1': '', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10002', 'country': 'US', 'state': 'NY', 'display_address': ['New York, NY 10002']}",Camellia Milk Tea,+19179239064,$,5.0,6,[],https://www.yelp.com/biz/camellia-milk-tea-new-york-2?adjust_creative=tE7T-Ahc0yXhWwmHIrO-Gg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=tE7T-Ahc0yXhWwmHIrO-Gg
432,new-kim-tuong-new-york,"[{'alias': 'cantonese', 'title': 'Cantonese'}]","{'latitude': 40.71745, 'longitude': -73.99455}",(212) 966-2878,1459.6271374119715,a1GTJ0bYuoc0gOjhCupBmw,https://s3-media3.fl.yelpcdn.com/bphoto/R599FB01DxvmTlyiI67knw/o.jpg,False,"{'address1': '83 Chrystie St', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10002', 'country': 'US', 'state': 'NY', 'display_address': ['83 Chrystie St', 'New York, NY 10002']}",New Kim Tuong,+12129662878,$,3.5,71,[],https://www.yelp.com/biz/new-kim-tuong-new-york?adjust_creative=tE7T-Ahc0yXhWwmHIrO-Gg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=tE7T-Ahc0yXhWwmHIrO-Gg
433,croissanteria-new-york,"[{'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}, {'alias': 'sandwiches', 'title': 'Sandwiches'}, {'alias': 'cafes', 'title': 'Cafes'}]","{'latitude': 40.7246249, 'longitude': -73.9845403}",(212) 466-2860,2618.656963281097,8R1Gsg-wzJfWTJrAba_34w,https://s3-media2.fl.yelpcdn.com/bphoto/plxGnM4SOceo9XIKRdWuUw/o.jpg,False,"{'address1': '68 Ave A', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10009', 'country': 'US', 'state': 'NY', 'display_address': ['68 Ave A', 'New York, NY 10009']}",Croissanteria,+12124662860,$,4.0,208,"['pickup', 'delivery']",https://www.yelp.com/biz/croissanteria-new-york?adjust_creative=tE7T-Ahc0yXhWwmHIrO-Gg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=tE7T-Ahc0yXhWwmHIrO-Gg
434,lunch-box-buffet-new-york-2,"[{'alias': 'chinese', 'title': 'Chinese'}]","{'latitude': 40.713916, 'longitude': -73.996704}",(212) 941-1273,1071.9499074645719,fzIj02-w9-9QpSwmWRz7bg,https://s3-media2.fl.yelpcdn.com/bphoto/KfAGov49ugMUqqpWtTPRYQ/o.jpg,False,"{'address1': '15 Division St', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10002', 'country': 'US', 'state': 'NY', 'display_address': ['15 Division St', 'New York, NY 10002']}",Lunch Box Buffet,+12129411273,$,3.0,13,[],https://www.yelp.com/biz/lunch-box-buffet-new-york-2?adjust_creative=tE7T-Ahc0yXhWwmHIrO-Gg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=tE7T-Ahc0yXhWwmHIrO-Gg
435,calexico-taco-burrito-cart-brooklyn,"[{'alias': 'mexican', 'title': 'Mexican'}, {'alias': 'foodstands', 'title': 'Food Stands'}]","{'latitude': 40.703331, 'longitude': -73.995215}",,1169.2757554756158,a7QpqI_WDjo6fiedXlKpfQ,https://s3-media3.fl.yelpcdn.com/bphoto/hQOJweZ3lXafgbav-8QA1Q/o.jpg,False,"{'address1': 'Pier 1 Brooklyn Bridge Park', 'address2': '', 'address3': '', 'city': 'Brooklyn', 'zip_code': '11201', 'country': 'US', 'state': 'NY', 'display_address': ['Pier 1 Brooklyn Bridge Park', 'Brooklyn, NY 11201']}",Calexico Taco / Burrito Cart,,$,3.5,27,[],https://www.yelp.com/biz/calexico-taco-burrito-cart-brooklyn?adjust_creative=tE7T-Ahc0yXhWwmHIrO-Gg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=tE7T-Ahc0yXhWwmHIrO-Gg
436,c-and-l-dumpling-house-new-york,"[{'alias': 'chinese', 'title': 'Chinese'}]","{'latitude': 40.717239, 'longitude': -73.994472}",(212) 219-8850,1446.7019835206183,TaiP-ad7115hSotsSC_PlA,https://s3-media3.fl.yelpcdn.com/bphoto/wfW0ciuqdEIAEeMRIv65CQ/o.jpg,False,"{'address1': '77 Chrystie St', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10002', 'country': 'US', 'state': 'NY', 'display_address': ['77 Chrystie St', 'New York, NY 10002']}",C & L Dumpling House,+12122198850,$,3.5,141,[],https://www.yelp.com/biz/c-and-l-dumpling-house-new-york?adjust_creative=tE7T-Ahc0yXhWwmHIrO-Gg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=tE7T-Ahc0yXhWwmHIrO-Gg
437,wendys-new-york-145,"[{'alias': 'burgers', 'title': 'Burgers'}, {'alias': 'hotdogs', 'title': 'Fast Food'}]","{'latitude': 40.701009, 'longitude': -74.0130246}",(212) 220-9989,969.9036895086263,FpYVG2jW7SmLhsHBNEGDtg,https://s3-media2.fl.yelpcdn.com/bphoto/sjZoHjq9YFlR4L-Uz1ekrA/o.jpg,False,"{'address1': '4 South St', 'address2': '', 'address3': 'Space 2', 'city': 'New York', 'zip_code': '10004', 'country': 'US', 'state': 'NY', 'display_address': ['4 South St', 'Space 2', 'New York, NY 10004']}",Wendy's,+12122209989,$,3.0,12,[],https://www.yelp.com/biz/wendys-new-york-145?adjust_creative=tE7T-Ahc0yXhWwmHIrO-Gg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=tE7T-Ahc0yXhWwmHIrO-Gg
438,cafe-grumpy-new-york-6,"[{'alias': 'coffee', 'title': 'Coffee & Tea'}, {'alias': 'cafes', 'title': 'Cafes'}, {'alias': 'bakeries', 'title': 'Bakeries'}]","{'latitude': 40.71512, 'longitude': -73.99015}",(212) 777-7515,1610.8783221075778,V4kHBho4ZiNdbuztgn0LWQ,https://s3-media3.fl.yelpcdn.com/bphoto/V4q-MSgQtROPrVR-oTsGsw/o.jpg,False,"{'address1': '13 Essex St', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10002', 'country': 'US', 'state': 'NY', 'display_address': ['13 Essex St', 'New York, NY 10002']}",Cafe Grumpy,+12127777515,$,4.0,106,[],https://www.yelp.com/biz/cafe-grumpy-new-york-6?adjust_creative=tE7T-Ahc0yXhWwmHIrO-Gg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=tE7T-Ahc0yXhWwmHIrO-Gg
439,stop-one-gourmet-deli-new-york,"[{'alias': 'delis', 'title': 'Delis'}]","{'latitude': 40.721343, 'longitude': -73.9889057}",(212) 420-5929,2100.7787070264962,aTUVmObhYiQzCTCD3aBbQw,https://s3-media1.fl.yelpcdn.com/bphoto/umjs-n8gUUG4Nk0_k0WC0Q/o.jpg,False,"{'address1': '172 Allen St', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10002', 'country': 'US', 'state': 'NY', 'display_address': ['172 Allen St', 'New York, NY 10002']}",Stop One Gourmet Deli,+12124205929,$,4.0,18,"['pickup', 'delivery']",https://www.yelp.com/biz/stop-one-gourmet-deli-new-york?adjust_creative=tE7T-Ahc0yXhWwmHIrO-Gg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=tE7T-Ahc0yXhWwmHIrO-Gg
440,loho-gourmet-deli-new-york,"[{'alias': 'delis', 'title': 'Delis'}]","{'latitude': 40.71383, 'longitude': -73.98702}",(212) 619-4900,1803.552339990158,ZHSSqpcuqzA5xcobuqBNZA,https://s3-media4.fl.yelpcdn.com/bphoto/LE1cN_HewbRvmf8j9eg-yA/o.jpg,False,"{'address1': '204 Clinton St', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10002', 'country': 'US', 'state': 'NY', 'display_address': ['204 Clinton St', 'New York, NY 10002']}",LoHo Gourmet Deli,+12126194900,$,4.5,22,"['pickup', 'delivery']",https://www.yelp.com/biz/loho-gourmet-deli-new-york?adjust_creative=tE7T-Ahc0yXhWwmHIrO-Gg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=tE7T-Ahc0yXhWwmHIrO-Gg
441,min-jiang-mini-cafe-new-york,"[{'alias': 'chinese', 'title': 'Chinese'}]","{'latitude': 40.7168766, 'longitude': -73.9926044}",(347) 446-6658,1542.947244826473,6Tz14_X7MCFKl0LK-65fnQ,https://s3-media1.fl.yelpcdn.com/bphoto/Ke76pShlCgry4k5B-X3cQQ/o.jpg,False,"{'address1': '67A Eldridge St', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10002', 'country': 'US', 'state': 'NY', 'display_address': ['67A Eldridge St', 'New York, NY 10002']}",Min Jiang Mini Cafe,+13474466658,$,3.5,12,[],https://www.yelp.com/biz/min-jiang-mini-cafe-new-york?adjust_creative=tE7T-Ahc0yXhWwmHIrO-Gg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=tE7T-Ahc0yXhWwmHIrO-Gg
442,rafiqis-halal-food-new-york-2,"[{'alias': 'halal', 'title': 'Halal'}, {'alias': 'foodtrucks', 'title': 'Food Trucks'}]","{'latitude': 40.7171400101187, 'longitude': -74.0037450221071}",,2100.485913948214,K-aiuFbGeQ__Hp6RnAxgiw,,False,"{'address1': '860 Broadway', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10013', 'country': 'US', 'state': 'NY', 'display_address': ['860 Broadway', 'New York, NY 10013']}",Rafiqi's Halal Food,,$,4.0,1,[],https://www.yelp.com/biz/rafiqis-halal-food-new-york-2?adjust_creative=tE7T-Ahc0yXhWwmHIrO-Gg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=tE7T-Ahc0yXhWwmHIrO-Gg
443,cosi-new-york-19,"[{'alias': 'sandwiches', 'title': 'Sandwiches'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}, {'alias': 'pizza', 'title': 'Pizza'}]","{'latitude': 40.705276, 'longitude': -74.011047}",(212) 344-5000,474.1861402728073,J99IvxNzHcV9mUmP6C6GYg,https://s3-media3.fl.yelpcdn.com/bphoto/KyJcivY35UGYg3QMzJMG-w/o.jpg,False,"{'address1': '55 Broad St', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10004', 'country': 'US', 'state': 'NY', 'display_address': ['55 Broad St', 'New York, NY 10004']}",Cosi,+12123445000,$,2.5,87,"['pickup', 'delivery']",https://www.yelp.com/biz/cosi-new-york-19?adjust_creative=tE7T-Ahc0yXhWwmHIrO-Gg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=tE7T-Ahc0yXhWwmHIrO-Gg
